scode,scount,ssum,spercent,sdate
513333,5103,99,1.9400,2013/1/3 0:00:00
513334,8119,11,0.1355,2013/1/3 0:00:00
513335,5091,40,0.7857,2013/1/3 0:00:00
513336,3059,0,0.0000,2013/1/3 0:00:00
513337,4320,0,0.0000,2013/1/3 0:00:00
513338,1769,0,0.0000,2013/1/3 0:00:00
513401,1748,0,0.0000,2013/1/3 0:00:00
513422,8276,0,0.0000,2013/1/3 0:00:00
513423,4724,0,0.0000,2013/1/3 0:00:00
513424,1388,0,0.0000,2013/1/3 0:00:00
513425,3015,0,0.0000,2013/1/3 0:00:00
513426,2050,0,0.0000,2013/1/3 0:00:00
513427,1031,0,0.0000,2013/1/3 0:00:00
513428,1175,0,0.0000,2013/1/3 0:00:00
513429,1057,0,0.0000,2013/1/3 0:00:00
513430,1053,0,0.0000,2013/1/3 0:00:00
513431,1797,0,0.0000,2013/1/3 0:00:00
513432,1371,0,0.0000,2013/1/3 0:00:00
513433,2692,3,0.1114,2013/1/3 0:00:00
513434,1492,0,0.0000,2013/1/3 0:00:00
513435,1431,0,0.0000,2013/1/3 0:00:00
513436,1635,0,0.0000,2013/1/3 0:00:00
513437,1790,0,0.0000,2013/1/3 0:00:00
520102,62,0,0.0000,2013/1/3 0:00:00
520103,54,0,0.0000,2013/1/3 0:00:00
520111,515,0,0.0000,2013/1/3 0:00:00
520112,574,0,0.0000,2013/1/3 0:00:00
520113,248,0,0.0000,2013/1/3 0:00:00
520114,56,0,0.0000,2013/1/3 0:00:00
520121,1006,0,0.0000,2013/1/3 0:00:00
520122,652,0,0.0000,2013/1/3 0:00:00
520123,661,0,0.0000,2013/1/3 0:00:00
520181,840,0,0.0000,2013/1/3 0:00:00
520201,405,0,0.0000,2013/1/3 0:00:00
520203,994,0,0.0000,2013/1/3 0:00:00
520221,2061,0,0.0000,2013/1/3 0:00:00
520222,2516,0,0.0000,2013/1/3 0:00:00
520302,437,0,0.0000,2013/1/3 0:00:00
520303,231,0,0.0000,2013/1/3 0:00:00
520321,2683,0,0.0000,2013/1/3 0:00:00
520322,2039,0,0.0000,2013/1/3 0:00:00
520323,1814,0,0.0000,2013/1/3 0:00:00
520324,1396,0,0.0000,2013/1/3 0:00:00
520325,1221,0,0.0000,2013/1/3 0:00:00
520326,1683,0,0.0000,2013/1/3 0:00:00
520327,1099,0,0.0000,2013/1/3 0:00:00
520328,1029,0,0.0000,2013/1/3 0:00:00
520329,845,0,0.0000,2013/1/3 0:00:00
520330,1733,0,0.0000,2013/1/3 0:00:00
520381,1173,0,0.0000,2013/1/3 0:00:00
520382,1177,0,0.0000,2013/1/3 0:00:00
520402,1092,0,0.0000,2013/1/3 0:00:00
520421,608,0,0.0000,2013/1/3 0:00:00
520422,669,0,0.0000,2013/1/3 0:00:00
520423,963,0,0.0000,2013/1/3 0:00:00
520424,955,0,0.0000,2013/1/3 0:00:00
520425,1298,0,0.0000,2013/1/3 0:00:00
520502,2042,0,0.0000,2013/1/3 0:00:00
520521,2104,0,0.0000,2013/1/3 0:00:00
520522,1640,0,0.0000,2013/1/3 0:00:00
520523,1509,0,0.0000,2013/1/3 0:00:00
520524,1667,0,0.0000,2013/1/3 0:00:00
520525,1541,0,0.0000,2013/1/3 0:00:00
520526,3866,0,0.0000,2013/1/3 0:00:00
520527,1893,0,0.0000,2013/1/3 0:00:00
520602,968,0,0.0000,2013/1/3 0:00:00
520603,227,0,0.0000,2013/1/3 0:00:00
520621,1115,0,0.0000,2013/1/3 0:00:00
520622,340,0,0.0000,2013/1/3 0:00:00
520623,1420,0,0.0000,2013/1/3 0:00:00
520624,1406,0,0.0000,2013/1/3 0:00:00
520625,1232,0,0.0000,2013/1/3 0:00:00
520626,1225,0,0.0000,2013/1/3 0:00:00
520627,1443,0,0.0000,2013/1/3 0:00:00
520628,1584,0,0.0000,2013/1/3 0:00:00
522301,1903,0,0.0000,2013/1/3 0:00:00
522322,1037,0,0.0000,2013/1/3 0:00:00
522323,872,0,0.0000,2013/1/3 0:00:00
522324,721,0,0.0000,2013/1/3 0:00:00
522325,780,0,0.0000,2013/1/3 0:00:00
522326,1791,0,0.0000,2013/1/3 0:00:00
522327,1567,0,0.0000,2013/1/3 0:00:00
522328,1434,0,0.0000,2013/1/3 0:00:00
522601,744,0,0.0000,2013/1/3 0:00:00
522622,1055,0,0.0000,2013/1/3 0:00:00
522623,756,0,0.0000,2013/1/3 0:00:00
522624,635,0,0.0000,2013/1/3 0:00:00
522625,1175,0,0.0000,2013/1/3 0:00:00
522626,875,0,0.0000,2013/1/3 0:00:00
522627,1264,0,0.0000,2013/1/3 0:00:00
522628,951,0,0.0000,2013/1/3 0:00:00
522629,1379,0,0.0000,2013/1/3 0:00:00
522630,708,0,0.0000,2013/1/3 0:00:00
522631,2665,0,0.0000,2013/1/3 0:00:00
522632,1905,0,0.0000,2013/1/3 0:00:00
522633,1822,0,0.0000,2013/1/3 0:00:00
522634,724,0,0.0000,2013/1/3 0:00:00
522635,731,0,0.0000,2013/1/3 0:00:00
522636,582,0,0.0000,2013/1/3 0:00:00
522701,1234,0,0.0000,2013/1/3 0:00:00
522702,956,0,0.0000,2013/1/3 0:00:00
522722,1384,0,0.0000,2013/1/3 0:00:00
522723,1135,0,0.0000,2013/1/3 0:00:00
522725,1199,0,0.0000,2013/1/3 0:00:00
522726,1465,0,0.0000,2013/1/3 0:00:00
522727,1654,0,0.0000,2013/1/3 0:00:00
522728,1733,0,0.0000,2013/1/3 0:00:00
522729,979,0,0.0000,2013/1/3 0:00:00
522730,1017,0,0.0000,2013/1/3 0:00:00
522731,1410,0,0.0000,2013/1/3 0:00:00
522732,1473,0,0.0000,2013/1/3 0:00:00
530102,8,0,0.0000,2013/1/3 0:00:00
530103,4,0,0.0000,2013/1/3 0:00:00
530111,585,0,0.0000,2013/1/3 0:00:00
530112,676,0,0.0000,2013/1/3 0:00:00
530113,1133,0,0.0000,2013/1/3 0:00:00
530114,272,0,0.0000,2013/1/3 0:00:00
530122,715,0,0.0000,2013/1/3 0:00:00
530124,619,0,0.0000,2013/1/3 0:00:00
530125,1231,0,0.0000,2013/1/3 0:00:00
530126,988,0,0.0000,2013/1/3 0:00:00
530127,959,0,0.0000,2013/1/3 0:00:00
530128,2283,0,0.0000,2013/1/3 0:00:00
530129,2279,0,0.0000,2013/1/3 0:00:00
530181,844,0,0.0000,2013/1/3 0:00:00
530302,923,0,0.0000,2013/1/3 0:00:00
530321,1000,0,0.0000,2013/1/3 0:00:00
530322,1349,0,0.0000,2013/1/3 0:00:00
530323,1686,0,0.0000,2013/1/3 0:00:00
530324,1644,0,0.0000,2013/1/3 0:00:00
530325,1867,0,0.0000,2013/1/3 0:00:00
530326,3312,0,0.0000,2013/1/3 0:00:00
530328,1664,0,0.0000,2013/1/3 0:00:00
530381,3340,0,0.0000,2013/1/3 0:00:00
530402,526,0,0.0000,2013/1/3 0:00:00
530421,508,0,0.0000,2013/1/3 0:00:00
530422,462,0,0.0000,2013/1/3 0:00:00
530423,429,0,0.0000,2013/1/3 0:00:00
530424,762,0,0.0000,2013/1/3 0:00:00
530425,1040,0,0.0000,2013/1/3 0:00:00
530426,1144,0,0.0000,2013/1/3 0:00:00
530427,2492,0,0.0000,2013/1/3 0:00:00
530428,1532,0,0.0000,2013/1/3 0:00:00
530502,2986,0,0.0000,2013/1/3 0:00:00
530521,1234,0,0.0000,2013/1/3 0:00:00
530522,3258,0,0.0000,2013/1/3 0:00:00
530523,1665,0,0.0000,2013/1/3 0:00:00
530524,2285,0,0.0000,2013/1/3 0:00:00
530602,1223,0,0.0000,2013/1/3 0:00:00
530621,922,0,0.0000,2013/1/3 0:00:00
530622,2060,0,0.0000,2013/1/3 0:00:00
530623,1051,0,0.0000,2013/1/3 0:00:00
530624,973,0,0.0000,2013/1/3 0:00:00
530625,1665,0,0.0000,2013/1/3 0:00:00
530626,394,0,0.0000,2013/1/3 0:00:00
530627,2376,0,0.0000,2013/1/3 0:00:00
530628,1968,0,0.0000,2013/1/3 0:00:00
530629,657,0,0.0000,2013/1/3 0:00:00
530630,221,0,0.0000,2013/1/3 0:00:00
530702,719,0,0.0000,2013/1/3 0:00:00
530721,3777,4,0.1059,2013/1/3 0:00:00
530722,2968,0,0.0000,2013/1/3 0:00:00
530723,1214,0,0.0000,2013/1/3 0:00:00
530724,3341,0,0.0000,2013/1/3 0:00:00
530802,2144,0,0.0000,2013/1/3 0:00:00
530821,2166,0,0.0000,2013/1/3 0:00:00
530822,3122,0,0.0000,2013/1/3 0:00:00
530823,2683,0,0.0000,2013/1/3 0:00:00
530824,4607,0,0.0000,2013/1/3 0:00:00
530825,2297,0,0.0000,2013/1/3 0:00:00
530826,1941,2,0.1030,2013/1/3 0:00:00
530827,1125,0,0.0000,2013/1/3 0:00:00
530828,4908,0,0.0000,2013/1/3 0:00:00
530829,814,0,0.0000,2013/1/3 0:00:00
530902,1513,0,0.0000,2013/1/3 0:00:00
530921,1987,0,0.0000,2013/1/3 0:00:00
530922,2180,0,0.0000,2013/1/3 0:00:00
530923,2031,0,0.0000,2013/1/3 0:00:00
530924,1363,0,0.0000,2013/1/3 0:00:00
530925,1294,0,0.0000,2013/1/3 0:00:00
530926,2196,0,0.0000,2013/1/3 0:00:00
530927,1419,0,0.0000,2013/1/3 0:00:00
532301,2587,0,0.0000,2013/1/3 0:00:00
532322,2450,0,0.0000,2013/1/3 0:00:00
532323,928,0,0.0000,2013/1/3 0:00:00
532324,1392,0,0.0000,2013/1/3 0:00:00
532325,985,0,0.0000,2013/1/3 0:00:00
532326,2407,0,0.0000,2013/1/3 0:00:00
532327,1084,0,0.0000,2013/1/3 0:00:00
532328,1104,0,0.0000,2013/1/3 0:00:00
532329,1730,0,0.0000,2013/1/3 0:00:00
532331,2270,0,0.0000,2013/1/3 0:00:00
532501,848,0,0.0000,2013/1/3 0:00:00
532502,1130,0,0.0000,2013/1/3 0:00:00
532503,1316,0,0.0000,2013/1/3 0:00:00
532523,1132,0,0.0000,2013/1/3 0:00:00
532524,2135,0,0.0000,2013/1/3 0:00:00
532525,1874,0,0.0000,2013/1/3 0:00:00
532526,2343,0,0.0000,2013/1/3 0:00:00
532527,976,0,0.0000,2013/1/3 0:00:00
532528,1283,0,0.0000,2013/1/3 0:00:00
532529,1280,1,0.0781,2013/1/3 0:00:00
532530,2079,0,0.0000,2013/1/3 0:00:00
532531,1772,0,0.0000,2013/1/3 0:00:00
532532,688,0,0.0000,2013/1/3 0:00:00
532621,1837,0,0.0000,2013/1/3 0:00:00
532622,2214,0,0.0000,2013/1/3 0:00:00
532623,955,0,0.0000,2013/1/3 0:00:00
532624,1257,0,0.0000,2013/1/3 0:00:00
532625,1510,0,0.0000,2013/1/3 0:00:00
532626,3040,0,0.0000,2013/1/3 0:00:00
532627,4622,0,0.0000,2013/1/3 0:00:00
532628,2985,0,0.0000,2013/1/3 0:00:00
532801,4065,2,0.0492,2013/1/3 0:00:00
532822,3144,0,0.0000,2013/1/3 0:00:00
532823,3969,0,0.0000,2013/1/3 0:00:00
532901,1046,0,0.0000,2013/1/3 0:00:00
532922,1100,0,0.0000,2013/1/3 0:00:00
532923,1476,0,0.0000,2013/1/3 0:00:00
532924,1505,0,0.0000,2013/1/3 0:00:00
532925,867,0,0.0000,2013/1/3 0:00:00
532926,1104,0,0.0000,2013/1/3 0:00:00
532927,1318,0,0.0000,2013/1/3 0:00:00
532928,1715,0,0.0000,2013/1/3 0:00:00
532929,2657,0,0.0000,2013/1/3 0:00:00
532930,1519,0,0.0000,2013/1/3 0:00:00
532931,1284,0,0.0000,2013/1/3 0:00:00
532932,1395,0,0.0000,2013/1/3 0:00:00
533102,685,0,0.0000,2013/1/3 0:00:00
533103,1693,0,0.0000,2013/1/3 0:00:00
533122,636,0,0.0000,2013/1/3 0:00:00
533123,2551,0,0.0000,2013/1/3 0:00:00
533124,1061,0,0.0000,2013/1/3 0:00:00
533321,1907,0,0.0000,2013/1/3 0:00:00
533323,1884,0,0.0000,2013/1/3 0:00:00
533324,2703,4,0.1480,2013/1/3 0:00:00
533325,2554,0,0.0000,2013/1/3 0:00:00
533421,6727,0,0.0000,2013/1/3 0:00:00
533422,4495,16,0.3560,2013/1/3 0:00:00
533423,2587,0,0.0000,2013/1/3 0:00:00
540102,394,0,0.0000,2013/1/3 0:00:00
540121,2798,0,0.0000,2013/1/3 0:00:00
540122,6291,199,3.1632,2013/1/3 0:00:00
540123,2020,12,0.5941,2013/1/3 0:00:00
540124,963,0,0.0000,2013/1/3 0:00:00
540125,1486,0,0.0000,2013/1/3 0:00:00
540126,889,0,0.0000,2013/1/3 0:00:00
540127,3166,0,0.0000,2013/1/3 0:00:00
542121,7191,86,1.1959,2013/1/3 0:00:00
542122,8229,850,10.3293,2013/1/3 0:00:00
542123,3897,0,0.0000,2013/1/3 0:00:00
542124,4278,278,6.4984,2013/1/3 0:00:00
542125,6347,2317,36.5054,2013/1/3 0:00:00
542126,4696,0,0.0000,2013/1/3 0:00:00
542127,7443,146,1.9616,2013/1/3 0:00:00
542128,7557,90,1.1909,2013/1/3 0:00:00
542129,6516,20,0.3069,2013/1/3 0:00:00
542132,4939,408,8.2608,2013/1/3 0:00:00
542133,5608,910,16.2268,2013/1/3 0:00:00
542221,1368,0,0.0000,2013/1/3 0:00:00
542222,1524,0,0.0000,2013/1/3 0:00:00
542223,1332,0,0.0000,2013/1/3 0:00:00
542224,1742,0,0.0000,2013/1/3 0:00:00
542225,567,0,0.0000,2013/1/3 0:00:00
542226,1127,0,0.0000,2013/1/3 0:00:00
542227,2437,0,0.0000,2013/1/3 0:00:00
542228,2608,134,5.1380,2013/1/3 0:00:00
542229,2635,0,0.0000,2013/1/3 0:00:00
542231,6063,36,0.5938,2013/1/3 0:00:00
542232,21085,312,1.4797,2013/1/3 0:00:00
542233,5390,56,1.0390,2013/1/3 0:00:00
542301,2157,0,0.0000,2013/1/3 0:00:00
542322,4935,0,0.0000,2013/1/3 0:00:00
542323,2243,44,1.9617,2013/1/3 0:00:00
542324,8614,578,6.7100,2013/1/3 0:00:00
542325,3670,0,0.0000,2013/1/3 0:00:00
542326,2865,0,0.0000,2013/1/3 0:00:00
542327,17918,149,0.8316,2013/1/3 0:00:00
542328,8732,20,0.2290,2013/1/3 0:00:00
542329,1675,0,0.0000,2013/1/3 0:00:00
542330,1405,0,0.0000,2013/1/3 0:00:00
542331,3383,47,1.3893,2013/1/3 0:00:00
542332,3096,60,1.9380,2013/1/3 0:00:00
542333,27627,1186,4.2929,2013/1/3 0:00:00
542334,2600,93,3.5769,2013/1/3 0:00:00
542335,5611,281,5.0080,2013/1/3 0:00:00
542336,4478,338,7.5480,2013/1/3 0:00:00
542337,8648,107,1.2373,2013/1/3 0:00:00
542338,2401,7,0.2915,2013/1/3 0:00:00
542421,10427,70,0.6713,2013/1/3 0:00:00
542422,8243,211,2.5597,2013/1/3 0:00:00
542423,7139,635,8.8948,2013/1/3 0:00:00
542424,6797,21,0.3090,2013/1/3 0:00:00
542425,28540,2398,8.4022,2013/1/3 0:00:00
542426,16549,1562,9.4386,2013/1/3 0:00:00
542427,3795,828,21.8182,2013/1/3 0:00:00
542428,18781,868,4.6217,2013/1/3 0:00:00
542429,6757,1282,18.9729,2013/1/3 0:00:00
542430,123120,5974,4.8522,2013/1/3 0:00:00
542521,7896,613,7.7634,2013/1/3 0:00:00
542522,15911,2831,17.7927,2013/1/3 0:00:00
542523,12799,212,1.6564,2013/1/3 0:00:00
542524,49820,6399,12.8442,2013/1/3 0:00:00
542525,30113,354,1.1756,2013/1/3 0:00:00
542526,83319,2166,2.5996,2013/1/3 0:00:00
542527,14840,786,5.2965,2013/1/3 0:00:00
542621,5261,43,0.8173,2013/1/3 0:00:00
542622,7894,68,0.8614,2013/1/3 0:00:00
542623,5413,44,0.8129,2013/1/3 0:00:00
542624,17670,206,1.1658,2013/1/3 0:00:00
542625,9909,694,7.0037,2013/1/3 0:00:00
542626,18427,432,2.3444,2013/1/3 0:00:00
542627,2704,48,1.7751,2013/1/3 0:00:00
610102,6,0,0.0000,2013/1/3 0:00:00
610103,4,0,0.0000,2013/1/3 0:00:00
610104,10,0,0.0000,2013/1/3 0:00:00
610111,252,0,0.0000,2013/1/3 0:00:00
610112,162,0,0.0000,2013/1/3 0:00:00
610113,123,0,0.0000,2013/1/3 0:00:00
610114,159,0,0.0000,2013/1/3 0:00:00
610115,540,0,0.0000,2013/1/3 0:00:00
610116,1028,0,0.0000,2013/1/3 0:00:00
610122,1342,0,0.0000,2013/1/3 0:00:00
610124,1944,0,0.0000,2013/1/3 0:00:00
610125,839,0,0.0000,2013/1/3 0:00:00
610126,166,0,0.0000,2013/1/3 0:00:00
610202,142,0,0.0000,2013/1/3 0:00:00
610203,463,0,0.0000,2013/1/3 0:00:00
610204,1038,0,0.0000,2013/1/3 0:00:00
610222,937,0,0.0000,2013/1/3 0:00:00
610302,259,0,0.0000,2013/1/3 0:00:00
610303,52,0,0.0000,2013/1/3 0:00:00
610304,2161,0,0.0000,2013/1/3 0:00:00
610322,755,0,0.0000,2013/1/3 0:00:00
610323,568,0,0.0000,2013/1/3 0:00:00
610324,450,0,0.0000,2013/1/3 0:00:00
610326,577,0,0.0000,2013/1/3 0:00:00
610327,1448,0,0.0000,2013/1/3 0:00:00
610328,667,0,0.0000,2013/1/3 0:00:00
610329,1157,0,0.0000,2013/1/3 0:00:00
610330,2046,0,0.0000,2013/1/3 0:00:00
610331,1637,0,0.0000,2013/1/3 0:00:00
610402,145,0,0.0000,2013/1/3 0:00:00
610403,64,0,0.0000,2013/1/3 0:00:00
610404,205,0,0.0000,2013/1/3 0:00:00
610422,333,0,0.0000,2013/1/3 0:00:00
610423,523,0,0.0000,2013/1/3 0:00:00
610424,636,0,0.0000,2013/1/3 0:00:00
610425,683,0,0.0000,2013/1/3 0:00:00
610426,624,0,0.0000,2013/1/3 0:00:00
610427,773,0,0.0000,2013/1/3 0:00:00
610428,401,0,0.0000,2013/1/3 0:00:00
610429,1200,0,0.0000,2013/1/3 0:00:00
610430,695,0,0.0000,2013/1/3 0:00:00
610431,257,0,0.0000,2013/1/3 0:00:00
610481,312,0,0.0000,2013/1/3 0:00:00
610502,848,0,0.0000,2013/1/3 0:00:00
610521,687,0,0.0000,2013/1/3 0:00:00
610522,267,0,0.0000,2013/1/3 0:00:00
610523,1164,0,0.0000,2013/1/3 0:00:00
610524,989,0,0.0000,2013/1/3 0:00:00
610525,638,0,0.0000,2013/1/3 0:00:00
610526,977,0,0.0000,2013/1/3 0:00:00
610527,679,0,0.0000,2013/1/3 0:00:00
610528,846,0,0.0000,2013/1/3 0:00:00
610581,967,0,0.0000,2013/1/3 0:00:00
610582,459,0,0.0000,2013/1/3 0:00:00
610602,2341,0,0.0000,2013/1/3 0:00:00
610621,1574,0,0.0000,2013/1/3 0:00:00
610622,1367,0,0.0000,2013/1/3 0:00:00
610623,1539,0,0.0000,2013/1/3 0:00:00
610624,2124,0,0.0000,2013/1/3 0:00:00
610625,2522,0,0.0000,2013/1/3 0:00:00
610626,2885,0,0.0000,2013/1/3 0:00:00
610627,1424,0,0.0000,2013/1/3 0:00:00
610628,2811,0,0.0000,2013/1/3 0:00:00
610629,1091,0,0.0000,2013/1/3 0:00:00
610630,2016,0,0.0000,2013/1/3 0:00:00
610631,1952,0,0.0000,2013/1/3 0:00:00
610632,1567,0,0.0000,2013/1/3 0:00:00
610702,416,0,0.0000,2013/1/3 0:00:00
610721,2007,4,0.1993,2013/1/3 0:00:00
610722,1472,1,0.0679,2013/1/3 0:00:00
610723,1907,0,0.0000,2013/1/3 0:00:00
610724,1863,2,0.1074,2013/1/3 0:00:00
610725,1593,0,0.0000,2013/1/3 0:00:00
610726,2278,1,0.0439,2013/1/3 0:00:00
610727,1887,0,0.0000,2013/1/3 0:00:00
610728,2177,18,0.8268,2013/1/3 0:00:00
610729,1352,0,0.0000,2013/1/3 0:00:00
610730,810,0,0.0000,2013/1/3 0:00:00
610802,4846,1,0.0206,2013/1/3 0:00:00
610821,4837,13,0.2688,2013/1/3 0:00:00
610822,1977,0,0.0000,2013/1/3 0:00:00
610823,2977,0,0.0000,2013/1/3 0:00:00
610824,3175,0,0.0000,2013/1/3 0:00:00
610825,4395,0,0.0000,2013/1/3 0:00:00
610826,1204,0,0.0000,2013/1/3 0:00:00
610827,893,0,0.0000,2013/1/3 0:00:00
610828,1242,0,0.0000,2013/1/3 0:00:00
610829,308,0,0.0000,2013/1/3 0:00:00
610830,1249,0,0.0000,2013/1/3 0:00:00
610831,1515,0,0.0000,2013/1/3 0:00:00
610902,2376,18,0.7576,2013/1/3 0:00:00
610921,864,0,0.0000,2013/1/3 0:00:00
610922,934,0,0.0000,2013/1/3 0:00:00
610923,2369,0,0.0000,2013/1/3 0:00:00
610924,1343,26,1.9360,2013/1/3 0:00:00
610925,1260,98,7.7778,2013/1/3 0:00:00
610926,1604,231,14.4015,2013/1/3 0:00:00
610927,831,78,9.3863,2013/1/3 0:00:00
610928,2109,0,0.0000,2013/1/3 0:00:00
610929,913,0,0.0000,2013/1/3 0:00:00
611002,1707,0,0.0000,2013/1/3 0:00:00
611021,1925,0,0.0000,2013/1/3 0:00:00
611022,1526,0,0.0000,2013/1/3 0:00:00
611023,1406,0,0.0000,2013/1/3 0:00:00
611024,2157,0,0.0000,2013/1/3 0:00:00
611025,2191,0,0.0000,2013/1/3 0:00:00
611026,1577,0,0.0000,2013/1/3 0:00:00
620102,218,0,0.0000,2013/1/3 0:00:00
620103,309,14,4.5307,2013/1/3 0:00:00
620104,304,4,1.3158,2013/1/3 0:00:00
620105,73,0,0.0000,2013/1/3 0:00:00
620111,316,0,0.0000,2013/1/3 0:00:00
620121,3731,32,0.8577,2013/1/3 0:00:00
620122,1638,0,0.0000,2013/1/3 0:00:00
620123,2426,21,0.8656,2013/1/3 0:00:00
620200,992,35,3.5282,2013/1/3 0:00:00
620302,2054,104,5.0633,2013/1/3 0:00:00
620321,2799,114,4.0729,2013/1/3 0:00:00
620402,807,0,0.0000,2013/1/3 0:00:00
620403,1204,0,0.0000,2013/1/3 0:00:00
620421,3829,20,0.5223,2013/1/3 0:00:00
620422,3775,0,0.0000,2013/1/3 0:00:00
620423,3775,35,0.9272,2013/1/3 0:00:00
620502,1337,0,0.0000,2013/1/3 0:00:00
620503,2174,0,0.0000,2013/1/3 0:00:00
620521,1028,0,0.0000,2013/1/3 0:00:00
620522,1150,0,0.0000,2013/1/3 0:00:00
620523,953,0,0.0000,2013/1/3 0:00:00
620524,1217,2,0.1643,2013/1/3 0:00:00
620525,842,0,0.0000,2013/1/3 0:00:00
620602,3955,701,17.7244,2013/1/3 0:00:00
620621,11099,3,0.0270,2013/1/3 0:00:00
620622,3429,1078,31.4377,2013/1/3 0:00:00
620623,4578,580,12.6693,2013/1/3 0:00:00
620702,2508,1524,60.7656,2013/1/3 0:00:00
620721,13027,2393,18.3695,2013/1/3 0:00:00
620722,2083,1550,74.4119,2013/1/3 0:00:00
620723,2017,219,10.8577,2013/1/3 0:00:00
620724,3264,970,29.7181,2013/1/3 0:00:00
620725,3333,1755,52.6553,2013/1/3 0:00:00
620802,1127,0,0.0000,2013/1/3 0:00:00
620821,1049,0,0.0000,2013/1/3 0:00:00
620822,1417,0,0.0000,2013/1/3 0:00:00
620823,529,0,0.0000,2013/1/3 0:00:00
620824,799,0,0.0000,2013/1/3 0:00:00
620825,1082,0,0.0000,2013/1/3 0:00:00
620826,1453,0,0.0000,2013/1/3 0:00:00
620902,2666,1427,53.5259,2013/1/3 0:00:00
620921,10961,3,0.0274,2013/1/3 0:00:00
620922,17033,3352,19.6794,2013/1/3 0:00:00
620923,40408,7189,17.7910,2013/1/3 0:00:00
620924,18605,4903,26.3531,2013/1/3 0:00:00
620981,9899,296,2.9902,2013/1/3 0:00:00
620982,17604,3667,20.8305,2013/1/3 0:00:00
621002,624,0,0.0000,2013/1/3 0:00:00
621021,1910,0,0.0000,2013/1/3 0:00:00
621022,5481,0,0.0000,2013/1/3 0:00:00
621023,2586,0,0.0000,2013/1/3 0:00:00
621024,2333,0,0.0000,2013/1/3 0:00:00
621025,1028,0,0.0000,2013/1/3 0:00:00
621026,1907,0,0.0000,2013/1/3 0:00:00
621027,2111,0,0.0000,2013/1/3 0:00:00
621102,2407,0,0.0000,2013/1/3 0:00:00
621121,1848,0,0.0000,2013/1/3 0:00:00
621122,1490,0,0.0000,2013/1/3 0:00:00
621123,1414,1,0.0707,2013/1/3 0:00:00
621124,1860,16,0.8602,2013/1/3 0:00:00
621125,1361,15,1.1021,2013/1/3 0:00:00
621126,2190,226,10.3196,2013/1/3 0:00:00
621202,3232,10,0.3094,2013/1/3 0:00:00
621221,961,0,0.0000,2013/1/3 0:00:00
621222,3484,171,4.9082,2013/1/3 0:00:00
621223,2238,292,13.0474,2013/1/3 0:00:00
621224,1625,0,0.0000,2013/1/3 0:00:00
621225,1244,1,0.0804,2013/1/3 0:00:00
621226,2775,54,1.9459,2013/1/3 0:00:00
621227,1802,0,0.0000,2013/1/3 0:00:00
621228,882,0,0.0000,2013/1/3 0:00:00
622901,124,12,9.6774,2013/1/3 0:00:00
622921,798,151,18.9223,2013/1/3 0:00:00
622922,703,10,1.4225,2013/1/3 0:00:00
622923,1204,1,0.0831,2013/1/3 0:00:00
622924,289,0,0.0000,2013/1/3 0:00:00
622925,850,333,39.1765,2013/1/3 0:00:00
622926,898,1,0.1114,2013/1/3 0:00:00
622927,629,121,19.2369,2013/1/3 0:00:00
623001,1444,0,0.0000,2013/1/3 0:00:00
623021,1020,0,0.0000,2013/1/3 0:00:00
623022,3300,380,11.5152,2013/1/3 0:00:00
623023,1770,53,2.9944,2013/1/3 0:00:00
623024,3128,20,0.6394,2013/1/3 0:00:00
623025,6161,1302,21.1329,2013/1/3 0:00:00
623026,2811,517,18.3920,2013/1/3 0:00:00
623027,4121,139,3.3730,2013/1/3 0:00:00
630102,224,0,0.0000,2013/1/3 0:00:00
630103,32,0,0.0000,2013/1/3 0:00:00
630104,80,0,0.0000,2013/1/3 0:00:00
630105,139,0,0.0000,2013/1/3 0:00:00
630121,2361,86,3.6425,2013/1/3 0:00:00
630122,1311,3,0.2288,2013/1/3 0:00:00
630123,771,0,0.0000,2013/1/3 0:00:00
632121,542,0,0.0000,2013/1/3 0:00:00
632122,1059,23,2.1719,2013/1/3 0:00:00
632123,1177,0,0.0000,2013/1/3 0:00:00
632126,2329,62,2.6621,2013/1/3 0:00:00
632127,1875,0,0.0000,2013/1/3 0:00:00
632128,1146,0,0.0000,2013/1/3 0:00:00
632221,2373,543,22.8824,2013/1/3 0:00:00
632222,7351,111,1.5100,2013/1/3 0:00:00
632223,3376,230,6.8128,2013/1/3 0:00:00
632224,7689,769,10.0013,2013/1/3 0:00:00
632321,2113,0,0.0000,2013/1/3 0:00:00
632322,967,0,0.0000,2013/1/3 0:00:00
632323,4624,904,19.5502,2013/1/3 0:00:00
632324,4561,2574,56.4350,2013/1/3 0:00:00
632521,11982,1926,16.0741,2013/1/3 0:00:00
632522,3032,317,10.4551,2013/1/3 0:00:00
632523,2479,0,0.0000,2013/1/3 0:00:00
632524,7743,275,3.5516,2013/1/3 0:00:00
632525,4343,58,1.3355,2013/1/3 0:00:00
632621,9375,2851,30.4107,2013/1/3 0:00:00
632622,5016,4,0.0797,2013/1/3 0:00:00
632623,4524,2134,47.1706,2013/1/3 0:00:00
632624,9020,3276,36.3193,2013/1/3 0:00:00
632625,5313,55,1.0352,2013/1/3 0:00:00
632626,17060,3660,21.4537,2013/1/3 0:00:00
632721,9650,2781,28.8187,2013/1/3 0:00:00
632722,23964,1848,7.7116,2013/1/3 0:00:00
632723,9129,2755,30.1786,2013/1/3 0:00:00
